Latency_ms,Packet_Loss_pct,Jitter_ms,Optical_RX_dBm,CRC_Errors,Interface_Status,CPU_Usage_pct,SNMP_Timeout,Hop_Count,Fault_Label,Fault_Category
50.5,4.8,4.6,-18.3,19,0,69.2,0,5,Congestion,Software
20.0,2.0,9.8,-24.6,1,1,44.5,0,5,Healthy,None
37.4,0.1,5.2,-32.7,15,0,54.6,1,2,OLT_Failure,Hardware
0.0,100.0,2.9,-35.0,9,0,28.0,0,5,Fiber_Cut,Hardware
76.2,4.9,8.7,-25.9,0,0,48.5,0,3,Transport_Failure_MPLS,Software
48.2,0.7,7.7,-26.6,9,1,55.4,0,2,Healthy,None
16.2,0.1,8.5,-20.9,6,1,43.2,0,3,Healthy,None
20.5,1.4,5.1,-20.9,7,1,26.9,0,5,Healthy,None
30.6,2.1,4.9,-26.0,11,1,29.9,0,4,Healthy,None
20.9,1.0,4.2,-21.8,4,1,55.9,0,4,Healthy,None
49.1,0.6,4.9,-24.4,12,1,38.8,0,4,Healthy,None
39.7,1.2,2.6,-28.3,10,0,51.3,1,4,OLT_Failure,Hardware
18.7,1.5,8.5,-25.8,20,0,23.4,1,2,OLT_Failure,Hardware
44.1,2.5,2.6,-20.8,4,1,41.1,0,2,Healthy,None
24.5,2.0,9.7,-26.3,37,0,40.2,1,2,OLT_Failure,Hardware
46.9,2.3,8.5,-22.3,9,1,38.7,0,5,Healthy,None
40.7,0.7,8.0,-27.8,11,1,45.2,0,5,Healthy,None
47.8,1.7,6.5,-22.2,7,1,55.5,0,4,Healthy,None
27.6,0.7,9.1,-18.2,10,1,32.4,0,4,Healthy,None
0.0,100.0,8.1,-39.7,15,0,39.1,0,3,Fiber_Cut,Hardware
29.4,2.3,9.9,-25.9,14,1,31.3,0,3,Healthy,None
54.2,5.3,7.5,-19.7,19,1,64.7,1,4,Congestion,Software
52.0,4.2,9.4,-26.4,7,1,35.1,1,5,Transport_Failure_MPLS,Software
44.1,1.3,6.2,-25.7,19,1,40.8,0,2,Healthy,None
10.1,0.2,5.7,-26.8,10,1,57.4,0,4,Healthy,None
72.4,4.2,6.6,-27.0,10,1,81.8,0,4,Congestion,Software
0.0,100.0,5.3,-37.5,1,0,48.4,1,5,Fiber_Cut,Hardware
40.9,1.7,6.5,-20.1,12,1,53.4,0,5,Healthy,None
0.0,100.0,8.9,-38.1,1,0,45.5,1,4,Fiber_Cut,Hardware
73.6,3.3,2.4,-20.0,19,1,37.2,1,4,Transport_Failure_MPLS,Software
58.2,5.0,3.0,-21.6,16,1,29.4,1,3,Transport_Failure_MPLS,Software
0.0,100.0,7.6,-37.6,9,0,54.9,0,5,Fiber_Cut,Hardware
61.9,5.5,4.2,-18.6,1,1,68.6,1,2,Congestion,Software
34.0,1.3,2.0,-21.5,19,1,58.5,0,2,Healthy,None
83.3,4.8,5.9,-27.9,5,1,56.7,1,3,Transport_Failure_MPLS,Software
40.3,4.7,3.5,-20.4,10,1,65.6,1,4,Congestion,Software
41.4,1.2,6.8,-18.9,3,1,57.2,0,3,Healthy,None
11.1,1.7,8.7,-22.4,0,1,34.1,0,2,Healthy,None
33.3,1.6,3.5,-27.7,26,0,49.3,0,3,OLT_Failure,Hardware
37.9,0.7,3.9,-26.6,9,1,24.5,0,2,Healthy,None
51.7,4.1,6.7,-26.6,1,0,29.1,0,2,Transport_Failure_MPLS,Software
28.0,0.1,5.5,-34.1,32,0,53.1,1,2,OLT_Failure,Hardware
10.2,1.4,2.6,-24.4,26,1,59.6,1,2,OLT_Failure,Hardware
22.7,1.1,7.6,-21.7,13,1,55.5,0,5,Healthy,None
53.7,5.0,7.0,-25.7,6,1,37.6,1,5,Transport_Failure_MPLS,Software
84.5,4.9,9.4,-24.0,7,1,34.9,1,5,Transport_Failure_MPLS,Software
0.0,100.0,6.2,-35.5,2,0,31.6,1,4,Fiber_Cut,Hardware
49.2,0.3,4.2,-25.2,3,1,33.7,0,2,Healthy,None
47.0,4.0,8.2,-20.1,12,1,56.3,1,5,Transport_Failure_MPLS,Software
12.8,0.7,2.7,-22.3,7,1,50.6,0,2,Healthy,None
22.2,0.7,9.4,-31.1,30,1,54.4,0,4,OLT_Failure,Hardware
13.1,1.7,2.9,-25.3,16,1,34.2,0,3,Healthy,None
13.5,0.7,5.0,-27.3,15,1,32.8,0,2,Healthy,None
22.8,1.6,4.9,-19.1,10,1,22.0,0,2,Healthy,None
60.5,3.9,4.1,-25.2,15,1,72.8,1,5,Congestion,Software
57.1,4.3,4.4,-21.5,3,0,57.2,1,4,Transport_Failure_MPLS,Software
17.2,1.7,6.5,-23.8,33,0,54.1,1,5,OLT_Failure,Hardware
10.6,1.3,5.0,-27.1,2,1,45.5,0,4,Healthy,None
0.0,100.0,7.6,-35.7,7,0,24.3,1,2,Fiber_Cut,Hardware
46.9,1.0,8.9,-25.6,5,1,42.0,0,3,Healthy,None
41.5,0.5,9.1,-21.3,4,1,58.3,0,5,Healthy,None
22.1,2.0,3.1,-23.2,4,1,21.8,0,4,Healthy,None
40.3,1.2,4.7,-24.9,17,1,20.1,0,5,Healthy,None
28.9,0.9,8.7,-22.6,11,1,20.2,0,4,Healthy,None
0.0,100.0,4.3,-37.0,17,0,54.2,0,3,Fiber_Cut,Hardware
49.3,0.3,4.7,-23.7,26,1,22.4,0,4,OLT_Failure,Hardware
63.1,4.0,9.1,-18.9,17,1,64.6,1,5,Congestion,Software
54.0,5.0,3.6,-25.2,16,1,50.3,0,3,Transport_Failure_MPLS,Software
16.6,0.9,7.5,-24.6,24,0,47.3,1,3,OLT_Failure,Hardware
37.0,0.2,3.3,-23.9,3,1,38.9,0,5,Healthy,None
19.5,0.7,3.5,-24.0,18,0,32.4,0,5,OLT_Failure,Hardware
43.7,5.2,8.0,-22.0,16,1,34.0,0,4,Transport_Failure_MPLS,Software
16.6,0.6,9.5,-24.5,17,1,33.4,0,2,Healthy,None
0.0,100.0,3.1,-35.7,4,0,39.4,1,4,Fiber_Cut,Hardware
42.5,0.7,4.8,-30.1,43,1,29.2,1,3,OLT_Failure,Hardware
25.1,1.6,5.5,-22.1,16,1,25.4,0,2,Healthy,None
21.2,0.0,5.7,-22.7,12,1,43.3,0,2,Healthy,None
0.0,100.0,8.8,-38.0,2,0,59.0,1,3,Fiber_Cut,Hardware
38.3,1.7,8.6,-22.2,16,1,47.7,0,5,Healthy,None
11.5,2.4,2.5,-25.1,21,0,50.4,1,4,OLT_Failure,Hardware
13.1,0.9,6.5,-23.0,2,1,49.8,0,3,Healthy,None
20.2,0.9,3.3,-26.2,2,1,22.9,0,3,Healthy,None
35.8,5.0,8.3,-26.3,2,1,67.3,0,3,Congestion,Software
49.0,5.2,2.6,-19.5,9,1,63.2,1,3,Congestion,Software
49.0,6.2,8.1,-24.6,4,1,28.3,1,5,Transport_Failure_MPLS,Software
0.0,100.0,2.7,-37.8,11,0,53.4,1,3,Fiber_Cut,Hardware
58.3,6.3,2.7,-23.2,7,1,55.3,0,3,Congestion,Software
77.4,5.0,3.9,-19.8,4,1,57.7,0,4,Transport_Failure_MPLS,Software
23.1,2.3,3.8,-18.6,0,1,20.0,0,3,Healthy,None
0.0,100.0,4.7,-38.7,3,0,31.5,1,5,Fiber_Cut,Hardware
80.4,4.3,8.4,-25.2,7,0,63.9,1,3,Congestion,Software
37.4,2.0,3.2,-19.8,10,1,38.1,0,5,Healthy,None
73.4,3.5,2.7,-27.0,4,1,56.1,1,5,Congestion,Software
13.4,1.9,6.0,-33.0,37,0,39.9,0,2,OLT_Failure,Hardware
40.8,0.0,4.9,-24.6,4,1,40.3,0,4,Healthy,None
45.0,0.0,5.1,-25.1,20,0,24.2,1,5,OLT_Failure,Hardware
39.9,0.9,9.7,-25.3,14,1,31.1,1,3,OLT_Failure,Hardware
42.3,0.6,2.3,-30.8,34,1,56.7,1,2,OLT_Failure,Hardware
69.6,4.1,5.6,-27.1,4,1,47.7,0,2,Congestion,Software
52.3,5.7,7.1,-25.7,4,0,31.2,1,5,Transport_Failure_MPLS,Software
47.4,5.2,2.6,-26.4,0,1,35.3,0,3,Transport_Failure_MPLS,Software
44.6,2.1,6.3,-24.9,4,1,29.4,0,4,Healthy,None
73.7,4.2,3.1,-22.1,9,1,49.7,0,4,Congestion,Software
30.9,2.3,4.3,-22.2,6,1,27.3,0,5,Healthy,None
36.9,1.4,5.9,-22.8,12,1,31.3,0,2,Healthy,None
0.0,100.0,9.0,-37.2,10,0,29.7,1,5,Fiber_Cut,Hardware
42.6,6.7,8.3,-21.2,14,1,50.7,0,3,Congestion,Software
30.8,0.4,8.9,-23.5,13,1,32.0,0,4,Healthy,None
0.0,100.0,9.6,-37.0,8,0,42.4,1,2,Fiber_Cut,Hardware
14.4,1.2,4.5,-18.5,6,1,38.9,0,2,Healthy,None
0.0,100.0,5.1,-39.3,10,0,55.0,1,5,Fiber_Cut,Hardware
46.7,0.6,4.9,-22.4,40,0,57.9,1,3,OLT_Failure,Hardware
34.2,1.3,3.2,-27.5,9,1,30.0,0,3,Healthy,None
61.0,4.7,9.9,-23.1,1,1,26.8,0,4,Transport_Failure_MPLS,Software
0.0,100.0,5.8,-35.4,16,0,25.4,0,4,Fiber_Cut,Hardware
22.0,2.2,4.3,-26.0,9,1,40.2,0,2,Healthy,None
26.0,0.6,8.8,-25.0,5,1,21.9,0,2,Healthy,None
40.6,1.4,6.5,-22.3,11,1,49.9,0,5,Healthy,None
25.7,1.3,8.7,-25.8,0,1,26.9,0,5,Healthy,None
11.6,2.5,3.6,-27.4,1,1,26.8,0,2,Healthy,None
20.4,2.1,7.2,-35.1,28,0,48.1,0,3,OLT_Failure,Hardware
33.3,1.3,5.4,-18.1,1,1,50.4,0,5,Healthy,None
42.1,4.4,2.3,-21.1,10,1,45.3,0,4,Transport_Failure_MPLS,Software
20.6,1.6,3.1,-26.4,41,0,59.3,1,4,OLT_Failure,Hardware
43.5,2.3,4.6,-18.7,0,1,42.0,0,3,Healthy,None
47.3,1.5,5.8,-25.9,21,1,55.6,1,4,OLT_Failure,Hardware
38.0,1.1,7.6,-26.3,16,1,35.2,0,3,Healthy,None
38.6,0.0,9.7,-32.9,24,0,36.6,0,3,OLT_Failure,Hardware
44.1,1.8,6.3,-19.1,7,1,57.9,0,4,Healthy,None
25.7,1.1,7.6,-29.4,29,1,41.2,0,2,OLT_Failure,Hardware
0.0,100.0,3.8,-36.1,16,0,54.7,0,3,Fiber_Cut,Hardware
18.1,0.1,8.9,-24.3,14,1,44.1,0,3,Healthy,None
0.0,100.0,8.4,-35.5,0,0,45.8,1,3,Fiber_Cut,Hardware
29.5,1.2,3.5,-26.6,36,0,28.3,1,2,OLT_Failure,Hardware
35.8,1.3,3.1,-27.8,20,0,46.3,1,5,OLT_Failure,Hardware
23.7,1.3,6.0,-19.3,3,1,23.0,0,3,Healthy,None
31.6,0.4,7.0,-23.2,19,1,52.7,0,4,Healthy,None
35.2,1.6,3.0,-19.1,0,1,31.8,0,3,Healthy,None
44.0,1.9,3.4,-26.8,16,1,36.0,0,5,Healthy,None
68.1,6.1,5.9,-25.2,6,1,74.8,1,3,Congestion,Software
62.5,5.3,4.2,-24.2,10,1,65.2,1,4,Congestion,Software
47.1,1.1,5.9,-20.9,6,1,28.1,0,2,Healthy,None
40.9,2.3,6.8,-24.1,7,1,44.7,0,5,Healthy,None
71.8,3.8,7.3,-22.8,4,1,46.1,0,5,Congestion,Software
0.0,100.0,9.9,-35.8,16,0,35.8,1,5,Fiber_Cut,Hardware
36.1,2.4,7.2,-22.7,7,1,52.9,0,3,Healthy,None
56.6,2.3,4.2,-24.5,4,1,59.2,1,3,Transport_Failure_MPLS,Software
42.2,1.6,3.3,-25.0,7,1,54.2,0,4,Healthy,None
32.6,0.3,2.9,-33.2,37,0,40.4,0,5,OLT_Failure,Hardware
48.4,0.5,7.3,-19.9,3,1,42.5,0,2,Healthy,None
14.1,1.6,3.5,-31.4,31,0,48.9,0,4,OLT_Failure,Hardware
12.0,1.4,4.0,-18.1,5,1,20.1,0,5,Healthy,None
15.7,1.3,7.2,-27.4,35,0,40.1,1,5,OLT_Failure,Hardware
14.0,0.8,5.7,-34.0,38,0,35.4,1,5,OLT_Failure,Hardware
31.4,0.0,10.0,-27.4,4,1,42.5,0,4,Healthy,None
41.0,0.2,5.0,-30.5,15,0,40.2,1,4,OLT_Failure,Hardware
14.2,2.4,5.2,-18.1,11,1,50.9,0,3,Healthy,None
51.6,3.7,5.1,-22.2,9,0,58.7,1,2,Congestion,Software
37.1,3.3,2.0,-20.9,4,0,66.7,0,4,Congestion,Software
21.2,0.7,9.0,-27.4,24,0,49.5,1,4,OLT_Failure,Hardware
47.9,0.6,2.0,-20.2,12,1,36.2,0,2,Healthy,None
26.4,1.5,4.6,-26.4,39,0,31.2,1,3,OLT_Failure,Hardware
33.4,0.2,2.7,-32.2,17,0,50.8,0,3,OLT_Failure,Hardware
36.3,1.6,2.3,-26.3,10,1,33.0,0,5,Healthy,None
24.0,1.8,8.9,-23.5,2,1,37.7,0,3,Healthy,None
25.3,1.8,5.3,-26.7,2,1,29.8,0,5,Healthy,None
37.0,1.9,5.2,-18.8,3,1,45.4,0,5,Healthy,None
37.6,6.2,8.3,-19.9,1,1,60.2,1,5,Congestion,Software
0.0,100.0,5.9,-35.7,10,0,21.3,1,3,Fiber_Cut,Hardware
66.1,6.2,5.4,-25.3,15,1,62.0,1,3,Congestion,Software
19.3,1.5,3.3,-23.6,6,1,50.5,0,4,Healthy,None
56.2,6.4,8.6,-19.9,0,0,24.3,0,5,Transport_Failure_MPLS,Software
35.0,0.4,8.8,-24.4,10,1,39.4,0,2,Healthy,None
50.6,6.2,3.9,-25.5,3,1,55.7,1,4,Transport_Failure_MPLS,Software
0.0,100.0,7.2,-37.7,16,0,38.1,1,4,Fiber_Cut,Hardware
16.3,1.9,9.6,-19.8,18,1,22.5,0,3,Healthy,None
13.2,0.3,2.2,-20.7,7,1,45.6,0,4,Healthy,None
31.7,0.7,5.1,-23.0,13,1,30.6,0,5,Healthy,None
46.6,6.0,9.3,-23.9,16,1,41.7,0,4,Transport_Failure_MPLS,Software
52.7,2.2,8.1,-23.6,16,0,76.0,0,4,Congestion,Software
72.8,5.5,6.5,-21.9,9,1,42.4,1,4,Congestion,Software
66.0,3.7,5.7,-24.9,2,1,56.0,1,3,Congestion,Software
0.0,100.0,7.1,-37.6,13,0,43.1,1,3,Fiber_Cut,Hardware
68.9,7.2,8.7,-18.3,3,1,38.7,1,5,Transport_Failure_MPLS,Software
46.1,3.5,5.4,-26.7,8,0,35.1,0,2,Transport_Failure_MPLS,Software
0.0,100.0,6.4,-37.0,1,0,42.4,1,5,Fiber_Cut,Hardware
18.4,1.0,8.3,-24.7,17,1,22.8,0,3,Healthy,None
77.0,3.9,3.8,-25.6,12,0,73.3,1,3,Congestion,Software
10.4,2.0,6.2,-27.4,2,1,24.3,0,4,Healthy,None
12.6,2.4,9.9,-18.2,16,1,53.8,0,4,Healthy,None
60.0,4.0,3.6,-27.3,8,1,46.0,1,3,Congestion,Software
0.0,100.0,6.8,-39.4,3,0,31.4,1,4,Fiber_Cut,Hardware
42.8,5.3,6.7,-19.2,10,0,70.9,1,3,Congestion,Software
42.0,4.1,9.4,-20.7,17,0,53.5,0,3,Congestion,Software
55.9,4.4,3.8,-27.8,15,1,54.1,1,3,Transport_Failure_MPLS,Software
28.1,1.0,2.5,-23.8,4,1,26.4,0,3,Healthy,None
48.7,6.2,4.9,-18.7,10,1,30.5,0,4,Transport_Failure_MPLS,Software
73.8,6.3,7.0,-23.5,10,0,58.2,1,5,Congestion,Software
73.1,3.0,5.8,-23.5,6,0,52.5,1,3,Congestion,Software
48.1,1.4,10.0,-24.9,29,1,36.7,1,5,OLT_Failure,Hardware
58.5,4.6,5.9,-20.9,2,1,65.0,1,2,Congestion,Software
49.4,0.3,7.5,-27.6,22,0,31.0,1,3,OLT_Failure,Hardware
0.0,100.0,3.9,-37.2,9,0,39.6,1,2,Fiber_Cut,Hardware
13.2,2.3,9.4,-25.2,17,1,31.8,0,3,Healthy,None
10.4,1.3,8.6,-21.5,6,1,42.4,0,4,Healthy,None
0.0,100.0,3.0,-39.2,16,0,25.6,1,5,Fiber_Cut,Hardware
19.2,1.9,3.8,-31.7,27,0,30.0,0,3,OLT_Failure,Hardware
26.5,0.2,6.3,-23.2,6,1,30.1,0,4,Healthy,None
77.1,5.4,2.8,-27.1,8,1,36.9,0,2,Transport_Failure_MPLS,Software
28.7,1.7,8.4,-30.8,32,0,48.9,1,5,OLT_Failure,Hardware
24.2,2.3,8.3,-31.2,26,0,30.5,0,3,OLT_Failure,Hardware
51.6,4.8,8.8,-20.0,17,1,67.2,1,2,Congestion,Software
69.1,5.0,9.5,-27.8,17,0,38.7,1,3,Congestion,Software
57.5,6.2,2.3,-19.3,16,0,35.4,0,4,Transport_Failure_MPLS,Software
24.6,0.2,7.3,-20.3,0,1,59.9,0,3,Healthy,None
53.6,3.2,3.5,-18.7,5,1,42.7,1,4,Congestion,Software
10.9,1.5,9.8,-21.9,0,1,33.5,0,5,Healthy,None
0.0,100.0,6.2,-36.7,19,0,49.6,1,2,Fiber_Cut,Hardware
47.7,5.0,4.7,-27.6,8,1,46.7,1,2,Congestion,Software
0.0,100.0,8.1,-36.3,15,0,59.4,0,4,Fiber_Cut,Hardware
16.6,0.4,3.1,-26.6,7,1,24.3,0,4,Healthy,None
20.5,0.3,7.8,-24.0,3,1,32.9,0,4,Healthy,None
33.0,0.2,2.4,-18.1,18,1,22.9,0,3,Healthy,None
36.3,1.6,2.2,-24.6,6,1,33.8,0,5,Healthy,None
47.5,0.5,7.8,-31.3,29,0,38.3,1,3,OLT_Failure,Hardware
54.5,5.0,8.3,-20.2,7,0,82.4,0,5,Congestion,Software
66.3,3.1,2.4,-18.3,18,1,80.0,1,5,Congestion,Software
77.4,4.9,5.0,-19.3,16,0,66.1,1,5,Congestion,Software
0.0,100.0,9.6,-39.8,13,0,31.6,1,2,Fiber_Cut,Hardware
46.9,1.4,6.2,-18.1,18,1,20.8,0,4,Healthy,None
54.9,5.7,3.4,-19.7,15,0,37.4,0,2,Transport_Failure_MPLS,Software
42.2,0.8,6.7,-23.0,1,1,49.8,0,4,Healthy,None
34.2,2.8,3.9,-20.3,1,1,79.3,1,3,Congestion,Software
27.0,0.2,7.7,-19.0,16,1,41.7,0,2,Healthy,None
0.0,100.0,5.2,-38.1,7,0,47.6,1,4,Fiber_Cut,Hardware
27.1,0.0,2.9,-21.2,47,0,36.9,0,5,OLT_Failure,Hardware
0.0,100.0,6.2,-37.1,18,0,39.0,1,3,Fiber_Cut,Hardware
41.7,1.4,4.8,-24.1,13,1,33.4,1,3,OLT_Failure,Hardware
55.8,4.5,2.0,-26.3,9,0,29.0,1,2,Transport_Failure_MPLS,Software
27.2,0.2,4.6,-21.8,19,1,37.8,0,5,Healthy,None
39.9,2.0,7.3,-18.4,18,1,36.3,0,3,Healthy,None
59.6,4.1,6.4,-24.8,7,0,41.3,0,5,Transport_Failure_MPLS,Software
35.6,1.5,8.2,-23.9,12,1,33.7,0,4,Healthy,None
34.3,2.0,3.1,-25.9,0,1,40.6,0,3,Healthy,None
25.0,0.1,2.4,-21.8,17,1,21.1,0,5,Healthy,None
55.1,3.9,9.4,-23.3,17,1,63.0,0,2,Congestion,Software
47.9,4.0,8.6,-25.8,8,0,74.7,1,5,Congestion,Software
16.2,0.4,5.8,-27.0,0,1,21.7,0,3,Healthy,None
10.8,2.4,2.3,-21.0,11,1,20.4,0,2,Healthy,None
44.8,0.2,9.8,-18.6,7,1,23.0,0,2,Healthy,None
37.7,1.3,8.1,-27.8,15,1,34.7,0,4,Healthy,None
48.5,2.3,4.7,-21.6,18,1,51.7,1,4,Congestion,Software
23.3,1.9,5.8,-30.7,28,0,59.1,1,4,OLT_Failure,Hardware
24.6,1.9,7.8,-22.1,12,1,50.0,0,4,Healthy,None
41.6,5.0,6.2,-26.2,2,0,50.4,1,2,Transport_Failure_MPLS,Software
39.3,2.5,5.3,-24.1,2,1,31.5,0,3,Healthy,None
48.9,5.0,3.9,-26.5,18,1,54.2,1,3,Transport_Failure_MPLS,Software
49.1,6.0,6.3,-21.9,7,1,26.1,1,2,Transport_Failure_MPLS,Software
0.0,100.0,6.3,-37.2,2,0,59.3,1,2,Fiber_Cut,Hardware
67.5,3.7,9.4,-25.6,9,0,53.0,1,2,Congestion,Software
31.2,0.4,6.4,-29.2,32,0,25.4,1,3,OLT_Failure,Hardware
0.0,100.0,8.0,-37.4,8,0,24.2,1,4,Fiber_Cut,Hardware
24.5,1.4,8.4,-27.6,16,1,38.0,0,4,Healthy,None
0.0,100.0,3.9,-36.7,7,0,45.9,1,3,Fiber_Cut,Hardware
0.0,100.0,3.1,-38.9,9,0,39.6,1,4,Fiber_Cut,Hardware
0.0,100.0,8.1,-39.0,7,0,45.1,1,2,Fiber_Cut,Hardware
56.3,6.5,2.6,-20.7,0,0,28.3,1,2,Transport_Failure_MPLS,Software
28.0,1.8,2.2,-22.4,17,1,48.4,0,5,Healthy,None
78.8,2.8,5.7,-22.7,3,0,35.0,1,2,Transport_Failure_MPLS,Software
39.3,4.1,5.7,-22.7,2,0,53.9,0,2,Transport_Failure_MPLS,Software
45.8,2.6,8.2,-24.1,0,0,27.5,0,2,Transport_Failure_MPLS,Software
75.4,5.7,2.2,-20.3,17,1,49.6,1,3,Congestion,Software
0.0,100.0,4.7,-36.7,8,0,51.1,1,2,Fiber_Cut,Hardware
48.9,1.6,7.8,-18.2,6,1,41.7,0,2,Healthy,None
84.9,4.4,3.9,-18.7,5,1,22.1,1,2,Transport_Failure_MPLS,Software
33.1,0.7,5.2,-26.2,10,1,50.6,0,5,Healthy,None
30.1,0.4,10.0,-23.3,7,1,32.6,0,5,Healthy,None
58.4,6.4,3.8,-27.4,6,0,33.1,0,4,Transport_Failure_MPLS,Software
65.2,4.3,3.9,-18.2,7,1,39.8,1,3,Transport_Failure_MPLS,Software
45.5,6.7,5.5,-23.6,1,0,27.1,1,3,Transport_Failure_MPLS,Software
39.0,1.3,9.7,-24.2,27,0,51.3,0,2,OLT_Failure,Hardware
32.6,1.7,8.7,-30.7,34,1,29.5,1,4,OLT_Failure,Hardware
46.0,2.0,9.0,-24.2,21,0,26.1,1,5,OLT_Failure,Hardware
43.6,4.6,10.0,-19.9,13,0,50.3,1,4,Transport_Failure_MPLS,Software
27.3,1.9,6.0,-25.9,14,1,49.9,0,5,Healthy,None
45.2,2.2,5.1,-27.0,30,1,42.3,1,5,OLT_Failure,Hardware
29.1,2.0,7.0,-20.4,2,1,47.6,0,2,Healthy,None
81.5,5.1,4.7,-23.1,15,1,78.5,1,4,Congestion,Software
28.4,1.5,9.9,-20.7,17,1,22.9,0,4,Healthy,None
41.9,1.3,8.3,-23.9,9,1,34.9,0,2,Healthy,None
33.1,0.4,7.1,-24.4,27,0,53.1,1,5,OLT_Failure,Hardware
29.8,4.8,7.2,-18.5,12,1,74.4,0,5,Congestion,Software
24.6,1.5,9.2,-18.5,19,1,37.5,0,2,Healthy,None
74.1,4.3,7.3,-22.4,12,0,40.9,0,5,Transport_Failure_MPLS,Software
83.0,4.0,9.8,-27.8,17,1,61.0,0,3,Congestion,Software
30.1,1.1,7.7,-20.5,16,1,57.6,0,2,Healthy,None
62.1,5.2,4.8,-21.4,15,0,44.7,1,4,Transport_Failure_MPLS,Software
32.3,1.7,8.0,-32.9,40,0,40.1,0,4,OLT_Failure,Hardware
57.4,5.0,6.5,-22.0,13,0,45.1,1,4,Congestion,Software
29.8,1.1,8.4,-25.7,15,1,45.2,0,5,Healthy,None
0.0,100.0,6.8,-38.6,7,0,54.9,0,4,Fiber_Cut,Hardware
34.4,0.2,6.2,-26.2,8,1,37.1,0,4,Healthy,None
43.3,2.9,6.0,-18.2,12,1,52.0,1,5,Congestion,Software
48.2,2.1,5.6,-20.3,0,1,54.6,0,5,Healthy,None
10.2,0.2,2.2,-19.4,19,1,51.5,0,2,Healthy,None
33.2,2.5,9.9,-20.0,15,1,48.7,0,4,Healthy,None
49.5,2.0,9.1,-22.8,13,1,25.1,0,4,Healthy,None
19.6,1.2,3.9,-25.7,18,1,43.6,0,3,Healthy,None
30.5,0.6,8.4,-23.5,17,1,37.5,0,3,Healthy,None
35.7,5.4,7.1,-18.1,9,1,75.5,1,3,Congestion,Software
14.2,1.2,3.8,-28.0,2,1,56.8,0,5,Healthy,None
15.2,0.9,9.5,-21.7,4,1,52.1,0,3,Healthy,None
0.0,100.0,10.0,-37.9,3,0,34.6,0,3,Fiber_Cut,Hardware
50.7,6.6,5.5,-25.0,12,1,50.6,1,3,Transport_Failure_MPLS,Software
38.8,1.7,6.6,-23.7,0,1,34.7,0,2,Healthy,None
0.0,100.0,7.8,-35.9,3,0,48.3,0,4,Fiber_Cut,Hardware
65.7,5.0,2.7,-21.0,17,0,26.6,1,3,Transport_Failure_MPLS,Software
0.0,100.0,7.4,-35.1,9,0,32.5,1,2,Fiber_Cut,Hardware
43.9,4.1,8.2,-20.7,9,0,50.8,1,2,Congestion,Software
12.3,0.0,7.8,-34.4,38,0,37.0,0,2,OLT_Failure,Hardware
62.7,3.9,3.8,-25.3,19,1,29.3,1,2,Transport_Failure_MPLS,Software
0.0,100.0,7.8,-37.8,9,0,56.3,1,4,Fiber_Cut,Hardware
18.2,0.0,7.6,-25.9,28,0,41.4,1,3,OLT_Failure,Hardware
17.8,2.2,7.2,-18.1,18,1,54.0,0,4,Healthy,None
47.2,7.1,2.2,-18.6,0,1,33.4,1,4,Transport_Failure_MPLS,Software
34.4,2.2,5.5,-18.9,1,1,23.5,0,2,Healthy,None
40.4,4.3,6.1,-24.9,6,1,32.3,1,4,Transport_Failure_MPLS,Software
14.1,0.7,9.3,-27.5,32,1,26.9,1,2,OLT_Failure,Hardware
38.9,0.9,3.2,-26.5,13,1,58.2,0,5,Healthy,None
46.6,0.1,9.5,-23.1,15,1,32.1,0,3,Healthy,None
39.1,1.5,6.9,-19.2,4,1,39.4,0,3,Healthy,None
53.7,4.9,7.7,-19.8,0,0,52.9,1,4,Transport_Failure_MPLS,Software
46.5,2.0,8.6,-26.5,8,1,40.8,0,5,Healthy,None
53.6,3.6,6.8,-24.2,8,1,20.1,1,5,Transport_Failure_MPLS,Software
24.6,2.2,7.9,-32.9,37,0,35.0,1,2,OLT_Failure,Hardware
51.7,4.1,7.5,-19.7,0,1,44.3,0,3,Transport_Failure_MPLS,Software
16.4,0.4,9.8,-20.5,3,1,20.6,0,3,Healthy,None
28.0,0.1,2.8,-27.1,17,1,52.5,0,5,Healthy,None
68.9,3.2,4.9,-22.7,16,1,72.6,1,3,Congestion,Software
31.6,2.2,9.9,-18.3,9,1,40.5,0,2,Healthy,None
0.0,100.0,9.8,-36.1,17,0,49.7,1,3,Fiber_Cut,Hardware
22.3,1.5,9.2,-24.3,3,1,25.1,0,3,Healthy,None
19.1,2.1,4.1,-25.3,18,1,24.2,0,2,Healthy,None
0.0,100.0,8.9,-36.1,13,0,57.5,1,2,Fiber_Cut,Hardware
32.8,1.7,6.0,-19.0,18,1,21.4,0,2,Healthy,None
48.1,2.3,4.0,-25.6,30,0,47.0,1,2,OLT_Failure,Hardware
29.0,2.1,4.5,-26.2,14,1,51.3,0,5,Healthy,None
52.9,3.3,4.5,-24.1,5,0,65.6,1,4,Congestion,Software
0.0,100.0,3.6,-35.1,8,0,36.4,0,3,Fiber_Cut,Hardware
41.3,1.1,8.9,-19.7,1,1,45.6,0,2,Healthy,None
74.9,2.3,6.1,-21.7,6,1,49.1,0,3,Transport_Failure_MPLS,Software
0.0,100.0,6.3,-36.4,5,0,42.0,1,2,Fiber_Cut,Hardware
22.5,2.0,7.0,-25.6,32,0,36.9,0,3,OLT_Failure,Hardware
